Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason,Days,Discount
zpw9avew,Educational Seminars,Closed Lost,2019-09-06,2019-09-06,200.0,Not_Specified,financial control,no product fit,0 days,False
uozmct6s,Educational Seminars,Closed Lost,2019-10-06,2019-10-06,240.0,SAVEMONTH50G,operations,no product fit,0 days,True
zkveegb7,Educational Seminars,Closed Won,2019-11-17,2019-11-17,1344.0,ANNUAL30BONUS,financial control,Not_Specified,0 days,True
ivu8e8uy,Corporate Events,Closed Lost,2019-11-20,2019-11-23,200.0,Not_Specified,financial control,lost to competitor,3 days,False
mhs5t40d,Corporate Events,Closed Won,2019-11-13,2019-11-13,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,True
il4huuwr,Not_Specified,Demo 1,2019-12-07,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified,50 days,False
z1cdf0hd,Educational Seminars,Closed Won,2019-12-17,2019-12-22,360.0,25GIFT,financial control,Not_Specified,5 days,True
q97tjtil,Educational Seminars,Closed Won,2019-12-22,2019-12-24,960.0,YEARLY60,financial control,Not_Specified,2 days,True
1z50209j,Corporate Events,Closed Won,2019-11-11,2019-11-11,324.0,10OFFREDUCED,quality of delivery,Not_Specified,0 days,True
9km15cgk,Educational Seminars,Negotiation,2019-12-09,2019-12-09,360.0,MONTHSAVE25DEAL,financial control,Not_Specified,0 days,True
y622xpn3,Sports Events,Closed Won,2019-10-06,2019-10-06,360.0,25GIFT,quality of delivery,Not_Specified,0 days,True
xu9pfqer,Educational Seminars,Closed Won,2019-11-25,2019-11-25,960.0,YEARLY60,Not_Specified,Not_Specified,0 days,True
mwblgr26,Educational Seminars,Closed Won,2019-12-07,2019-12-07,360.0,DISCOUNT25QUICK,financial control,Not_Specified,0 days,True
ya0t3tau,Corporate Events,Negotiation,2019-12-16,2019-12-16,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified,0 days,True
pxh1iil0,Corporate Events,Closed Won,2019-12-21,2019-12-21,1344.0,YEARLY30PROMO,quality of delivery,Not_Specified,0 days,True
fb8nk401,Corporate Events,Demo 1,2019-12-07,2020-01-26,Not_Specified,Not_Specified,financial control,Not_Specified,50 days,False
c41k9d6z,Educational Seminars,Closed Lost,2019-07-06,2019-07-06,300.0,ECONOMY50SPECIAL,Not_Specified,price,0 days,True
qcsguhqf,Educational Seminars,Demo 1,2019-11-17,2020-01-26,Not_Specified,Not_Specified,operations,Not_Specified,70 days,False
2xqfvw9w,Corporate Events,Closed Lost,2019-11-20,2019-11-23,1008.0,RENEW30YEARLY,financial control,not target,3 days,True
vp8rwd8d,Corporate Events,Closed Won,2019-12-08,2019-12-08,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,True
whdq4slk,Corporate Events,Closed Won,2019-11-18,2019-11-19,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified,1 days,True
v7jampxe,Corporate Events,Closed Lost,2019-11-11,2019-11-18,1344.0,YEARLY30PROMO,Not_Specified,no response,7 days,True
y3dc5m36,Educational Seminars,Closed Won,2019-09-06,2019-09-06,360.0,DISCOUNT25QUICK,Not_Specified,Not_Specified,0 days,True
04wh7ppy,Educational Seminars,Closed Won,2019-09-06,2019-10-06,360.0,25GIFT,financial control,Not_Specified,30 days,True
fbizu8w8,Corporate Events,Demo 1,2019-12-10,2020-01-26,Not_Specified,CUTBACK75SPECIAL,Not_Specified,Not_Specified,47 days,True
1syhc5xg,Corporate Events,Closed Won,2020-01-27,2020-01-27,240.0,MONTH50REBATE,financial control,Not_Specified,0 days,True
4bw09qb9,Sports Events,Demo 1,2019-12-23,2020-01-26,960.0,BIANNUAL20,financial control,Not_Specified,34 days,True
8x9u5a7w,Corporate Events,Closed Won,2019-11-09,2019-11-09,240.0,MONTH50REBATE,Not_Specified,Not_Specified,0 days,True
z1apee9u,Corporate Events,Closed Lost,2019-11-25,2019-11-25,324.0,10OFFREDUCED,operations,no response,0 days,True
6i461kgp,Wedding Planning,Negotiation,2019-12-23,2019-12-23,Not_Specified,Not_Specified,Not_Specified,Not_Specified,0 days,False
kqlrpbs5,Corporate Events,Closed Won,2019-12-21,2019-12-21,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified,0 days,True
z97suc7i,Corporate Events,Closed Won,2019-12-25,2019-12-25,300.0,MONTH50CUTBACK,operations,Not_Specified,0 days,True
awmm7gp7,Corporate Events,Closed Won,2020-01-27,2020-01-27,1344.0,YEARLY30PROMO,quality of delivery,Not_Specified,0 days,True
3j0bp4xh,Corporate Events,Closed Won,2019-11-23,2019-11-23,1008.0,RENEW30YEARLY,financial control,Not_Specified,0 days,True
ishr0amg,Wedding Planning,Demo 1,2019-11-25,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified,62 days,False
jkhwlzxy,Corporate Events,Closed Won,2019-12-14,2019-12-14,600.0,PROMOTIONCODE,quality of delivery,Not_Specified,0 days,True
3rq9ullu,Educational Seminars,Negotiation,2019-12-09,2019-12-09,360.0,DISCOUNT25QUICK,operations,Not_Specified,0 days,True
u5f494x7,Corporate Events,Closed Lost,2019-12-14,2019-12-17,360.0,MONTHSAVE25DEAL,quality of delivery,not target,3 days,True
5bydfe4a,Sports Events,Closed Lost,2019-11-24,2019-02-07,1344.0,ANNUAL30BONUS,operations,no response,-290 days,True
wchk41nz,Educational Seminars,Demo 1,2019-10-06,2020-01-26,Not_Specified,SEMESTER25OFFER,quality of delivery,Not_Specified,112 days,True
se1afjdi,Corporate Events,Closed Lost,2019-11-10,2019-11-11,360.0,MONTHSAVE25DEAL,operations,not target,1 days,True
mcdn6whl,Corporate Events,Closed Won,2019-12-08,2019-12-08,360.0,SAVE25LESS,operations,Not_Specified,0 days,True
fewbsxdm,Educational Seminars,Demo 1,2019-11-13,2020-01-26,Not_Specified,Not_Specified,quality of delivery,Not_Specified,74 days,False
u5k0z3l8,Corporate Events,Closed Won,2020-04-26,2020-04-26,324.0,10OFFREDUCED,operations,Not_Specified,0 days,True
jve5vgui,Educational Seminars,Closed Lost,2019-02-07,2019-07-07,200.0,Not_Specified,quality of delivery,lost to competitor,150 days,False
dwl9k18m,Corporate Events,Closed Lost,2019-10-06,2019-11-09,324.0,10OFFREDUCED,Not_Specified,no response,34 days,True
1ytchwz7,Corporate Events,Closed Won,2019-12-15,2019-12-16,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified,1 days,True
go31o5w1,Corporate Events,Closed Lost,2019-11-24,2019-11-23,360.0,MONTHSAVE25DEAL,operations,no response,-1 days,True
88npxxk0,Sports Events,Closed Won,2019-11-10,2019-11-10,240.0,DISCOUNT50POWER,financial control,Not_Specified,0 days,True
uwkahc98,Corporate Events,Closed Lost,2019-11-20,2019-11-23,150.0,QUARTERLY75OFF,operations,lost to competitor,3 days,True
ss050xpx,Corporate Events,Closed Won,2019-11-13,2019-11-13,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,True
4km92eax,Educational Seminars,Demo 1,2019-12-21,2020-01-26,Not_Specified,Not_Specified,quality of delivery,Not_Specified,36 days,False
t7n4mkpb,Sports Events,Closed Lost,2019-12-07,2019-12-09,150.0,MONTH75SPECIAL,operations,no budget,2 days,True
h321ngnb,Corporate Events,Closed Won,2019-12-08,2019-12-08,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,True
ixyn6x1c,Corporate Events,Closed Won,2019-12-11,2019-12-15,240.0,MONTH50REBATE,operations,Not_Specified,4 days,True
j15bi9b0,Corporate Events,Closed Won,2020-01-27,2020-01-27,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,True
32skjq68,Educational Seminars,Closed Won,2020-03-27,2020-03-27,768.0,HALFYEAR20G,Not_Specified,Not_Specified,0 days,True
08ive333,Corporate Events,Closed Won,2020-08-27,2020-08-27,1344.0,YEARLY30PROMO,financial control,Not_Specified,0 days,True
jkrnvxb7,Corporate Events,Closed Won,2019-08-06,2019-08-06,576.0,2SEMESTERS20SALE,quality of delivery,Not_Specified,0 days,True
w97zeue4,Educational Seminars,Demo 1,2019-08-06,2020-01-26,600.0,PROMOCODE,operations,Not_Specified,173 days,True
qwnnwonm,Educational Seminars,Closed Won,2019-11-12,2019-11-12,360.0,25GIFT,financial control,Not_Specified,0 days,True
lv0gzoyk,Corporate Events,Closed Won,2019-11-12,2019-11-16,360.0,MONTHSAVE25DEAL,operations,Not_Specified,4 days,True
ziy9b7a2,Educational Seminars,Demo 1,2019-11-23,2020-01-26,Not_Specified,Not_Specified,operations,Not_Specified,64 days,False
3amjoifx,Corporate Events,Closed Lost,2019-11-19,2019-11-23,960.0,ANNUAL60DEAL,operations,no product fit,4 days,True
v55kdrrg,Sports Events,Closed Won,2020-03-27,2020-03-27,456.0,FULLYEAR75G,financial control,Not_Specified,0 days,True
42ovl5mu,Sports Events,Closed Won,2019-07-07,2019-12-10,1344.0,ANNUAL30BONUS,Not_Specified,Not_Specified,156 days,True
9yn7m5q8,Corporate Events,Closed Won,2019-12-08,2019-12-09,360.0,MONTHSAVE25DEAL,financial control,Not_Specified,1 days,True
9k9jrlmg,Corporate Events,Closed Lost,2019-12-09,2019-12-10,324.0,10OFFREDUCED,quality of delivery,no budget,1 days,True
bok6t010,Sports Events,Demo 1,2019-12-09,2020-01-26,Not_Specified,Not_Specified,quality of delivery,Not_Specified,48 days,False
z3vqkk2i,Corporate Events,Closed Won,2019-12-14,2019-12-14,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,True
c3k7ayey,Sports Events,Closed Won,2019-12-17,2019-12-18,360.0,25GIFT,financial control,Not_Specified,1 days,True
7h2swaca,Corporate Events,Closed Won,2019-12-22,2019-12-22,240.0,MONTH50REBATE,financial control,Not_Specified,0 days,True
67ghlxzy,Corporate Events,Closed Won,2020-02-25,2020-02-25,1008.0,RENEW30YEARLY,operations,Not_Specified,0 days,True
utehmmqn,Corporate Events,Closed Won,2019-09-06,2019-09-06,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified,0 days,True
l6xrczcp,Corporate Events,Closed Lost,2019-09-06,2019-11-12,240.0,SUPER50DISCOUNT,financial control,price,67 days,True
jh7rjbsh,Corporate Events,Closed Lost,2019-11-12,2019-11-12,324.0,10OFFREDUCED,financial control,no product fit,0 days,True
ng3clrtq,Educational Seminars,Closed Lost,2019-11-13,2019-11-20,200.0,Not_Specified,financial control,lost to competitor,7 days,False
hw23eje9,Corporate Events,Closed Won,2019-05-07,2019-05-07,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,True
1wa9vmoc,Corporate Events,Closed Won,2019-12-07,2019-12-07,240.0,MONTH50REBATE,quality of delivery,Not_Specified,0 days,True
js6og1pc,Corporate Events,Closed Won,2019-12-09,2019-12-09,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,True
tiv6pcyd,Corporate Events,Closed Won,2019-08-06,2019-08-06,360.0,SAVE25LESS,financial control,Not_Specified,0 days,True
13a6uty3,Sports Events,Closed Won,2019-11-12,2019-11-20,360.0,25GIFT,operations,Not_Specified,8 days,True
2p4xx9pk,Corporate Events,Closed Won,2019-11-12,2019-05-07,120.0,GRAND75SAVING,operations,Not_Specified,-189 days,True
lwpztq5u,Corporate Events,Closed Lost,2019-11-16,2019-11-25,240.0,MONTH50REBATE,financial control,no response,9 days,True
j14gccro,Educational Seminars,Demo 1,2020-09-26,2020-01-26,Not_Specified,Not_Specified,financial control,Not_Specified,-244 days,False
7xmt9usj,Educational Seminars,Demo 1,2020-10-27,2020-01-26,Not_Specified,Not_Specified,operations,Not_Specified,-275 days,False
dgljwan3,Educational Seminars,Closed Lost,2019-05-07,2019-12-07,360.0,25GIFT,financial control,lost to competitor,214 days,True
xflbapjr,Corporate Events,Closed Won,2019-12-15,2019-12-16,1344.0,YEARLY30PROMO,financial control,Not_Specified,1 days,True
nfu1a5nv,Sports Events,Closed Won,2019-12-23,2019-12-23,576.0,HALFSEASON20G,operations,Not_Specified,0 days,True
0okteb8t,Sports Events,Negotiation,2020-02-25,2020-02-25,960.0,BIANNUAL20,operations,Not_Specified,0 days,True
ul4e1w7f,Corporate Events,Closed Won,2020-04-26,2020-04-26,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,True
hit8dvo5,Corporate Events,Closed Won,2020-08-27,2020-08-27,300.0,MONTH50CUTBACK,Not_Specified,Not_Specified,0 days,True
kew66a5g,Educational Seminars,Closed Won,2019-08-06,2019-08-06,576.0,HALFSEASON20G,operations,Not_Specified,0 days,True
7drtd2wp,Corporate Events,Closed Won,2019-10-06,2019-10-06,768.0,2SEMESTERS20OFF,financial control,Not_Specified,0 days,True
gy5vor6u,Sports Events,Closed Won,2019-07-06,2019-10-06,300.0,ECONOMY50SPECIAL,operations,Not_Specified,92 days,True
1tq0nnw2,Sports Events,Demo 1,2019-11-13,2020-01-26,Not_Specified,Not_Specified,quality of delivery,Not_Specified,74 days,False
tzud2lpn,Corporate Events,Demo 1,2019-11-13,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified,74 days,False
mfsdbi3w,Corporate Events,Closed Lost,2019-11-16,2019-11-23,300.0,MONTH50CUTBACK,financial control,no product fit,7 days,True
zqu535f4,Corporate Events,Closed Won,2019-11-19,2019-11-19,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified,0 days,True
ijtao559,Corporate Events,Closed Won,2019-11-19,2019-11-19,300.0,MONTH50CUTBACK,operations,Not_Specified,0 days,True
c9s49vh1,Educational Seminars,Negotiation,2019-11-24,2019-11-24,450.0,SAVEQUARTER25,operations,Not_Specified,0 days,True
1sqrtmhd,Corporate Events,Closed Won,2019-11-24,2019-11-24,576.0,2SEMESTERS20SALE,quality of delivery,Not_Specified,0 days,True
co386s9b,Educational Seminars,Closed Won,2019-05-07,2019-05-07,600.0,PROMOCODE,financial control,Not_Specified,0 days,True
yye6tqtm,Corporate Events,Closed Lost,2019-12-08,2019-12-23,240.0,MONTH50REBATE,financial control,no response,15 days,True
zvmy80ew,Corporate Events,Closed Won,2019-12-10,2019-12-10,960.0,ANNUAL60DEAL,Not_Specified,Not_Specified,0 days,True
b2yf7nde,Educational Seminars,Closed Won,2019-12-11,2019-12-11,576.0,HALFSEASON20G,Not_Specified,Not_Specified,0 days,True
5zf5bs5y,Corporate Events,Closed Won,2019-08-07,2019-08-07,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,True
luudmrha,Corporate Events,Closed Won,2019-12-17,2019-12-18,768.0,HALFYEAR20G,operations,Not_Specified,1 days,True
s2q2iy4f,Corporate Events,Closed Won,2020-08-27,2020-08-27,360.0,MONTHSAVE25DEAL,time saving,Not_Specified,0 days,True
4ftfm3id,Corporate Events,Closed Lost,2019-12-15,2019-12-17,960.0,Not_Specified,operations,lost to competitor,2 days,False
3vziw3xj,Corporate Events,Closed Won,2020-01-27,2020-01-27,360.0,SAVE25LESS,quality of delivery,Not_Specified,0 days,True
2yovex3b,Corporate Events,Closed Won,2019-07-07,2019-09-07,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified,62 days,True
b8x4omy1,Corporate Events,Closed Lost,2019-09-07,2019-12-07,300.0,MONTH50CUTBACK,financial control,lost to competitor,91 days,True
i4ojumkd,Corporate Events,Closed Won,2019-12-17,2019-12-17,120.0,SEVENTYFIVEGIFT,Not_Specified,Not_Specified,0 days,True
lsi3emnj,Corporate Events,Negotiation,2019-12-16,2019-12-16,200.0,Not_Specified,Not_Specified,Not_Specified,0 days,False
jcbnsg2z,Educational Seminars,Closed Lost,2019-12-17,2019-12-25,960.0,Not_Specified,operations,no budget,8 days,False
ogtaarfw,Corporate Events,Closed Won,2019-11-20,2019-11-20,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified,0 days,True
2479nmo0,Corporate Events,Closed Won,2019-09-07,2019-09-07,768.0,2SEMESTERS20OFF,financial control,Not_Specified,0 days,True
uljtdf6a,Corporate Events,Closed Won,2019-12-24,2019-12-24,120.0,GIVEAWAYFREE,operations,Not_Specified,0 days,True
eklazvfo,Educational Seminars,Negotiation,2020-03-27,2020-03-27,240.0,SAVEMONTH50G,financial control,Not_Specified,0 days,True
83ivysaw,Educational Seminars,Demo 1,2019-11-11,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified,76 days,False
mduh09d2,Sports Events,Closed Won,2019-12-15,2019-12-17,240.0,SAVEMONTH50G,quality of delivery,Not_Specified,2 days,True
hcnop872,Corporate Events,Closed Won,2019-12-21,2019-12-21,240.0,MONTH50REBATE,Not_Specified,Not_Specified,0 days,True
k57b2azl,Corporate Events,Closed Won,2019-11-19,2019-11-19,576.0,2SEMESTERS20SALE,financial control,Not_Specified,0 days,True
jlanzuug,Corporate Events,Closed Lost,2019-11-25,2019-11-25,0.0,Not_Specified,operations,no budget,0 days,False
457zhd0r,Educational Seminars,Closed Lost,2019-12-23,2019-12-23,200.0,Not_Specified,operations,no product fit,0 days,False
cn3u1kgu,Educational Seminars,Closed Won,2020-03-27,2020-03-27,120.0,NOCOSTREG,Not_Specified,Not_Specified,0 days,True
3judrjh1,Corporate Events,Closed Won,2019-12-18,2019-12-18,200.0,3QUARTERS75CUT,Not_Specified,Not_Specified,0 days,True
994e6pll,Sports Events,Closed Lost,2020-09-26,2020-10-27,0.0,Not_Specified,operations,no product fit,31 days,False
ayvmckuy,Corporate Events,Closed Won,2020-02-25,2020-02-25,300.0,MONTH50CUTBACK,financial control,Not_Specified,0 days,True
7sjv7kia,Corporate Events,Closed Won,2019-12-25,2019-12-25,576.0,2SEMESTERS20SALE,operations,Not_Specified,0 days,True
3mgsbccs,Corporate Events,Closed Lost,2019-07-07,2019-12-07,768.0,HALFYEAR20G,operations,no response,153 days,True
5wovfpru,Educational Seminars,Closed Won,2019-11-18,2019-11-18,360.0,25GIFT,financial control,Not_Specified,0 days,True
ph0g3vd8,Corporate Events,Closed Won,2019-12-23,2019-12-23,240.0,MONTH50REBATE,operations,Not_Specified,0 days,True
k16c68zj,Sports Events,Closed Won,2019-12-23,2019-12-23,360.0,DISCOUNT25QUICK,operations,Not_Specified,0 days,True
f58m00ri,Corporate Events,Closed Won,2020-09-26,2020-09-26,576.0,2SEMESTERS20SALE,operations,Not_Specified,0 days,True
2hyjle74,Sports Events,Closed Won,2019-12-27,2020-01-27,360.0,25GIFT,Not_Specified,Not_Specified,31 days,True
x5upyujv,Educational Seminars,Negotiation,2019-11-13,2019-11-13,1680.0,FLAT30,time saving,Not_Specified,0 days,True
m5d649is,Sports Events,Closed Won,2019-12-22,2019-12-24,960.0,YEARLY60,financial control,Not_Specified,2 days,True
8bdma26a,Corporate Events,Demo 1,2020-04-26,2020-01-26,Not_Specified,Not_Specified,operations,Not_Specified,-91 days,False
g4ey4vql,Corporate Events,Closed Lost,2019-11-18,2019-11-23,360.0,Not_Specified,operations,no product fit,5 days,False
ens4gp2a,Corporate Events,Closed Won,2019-11-09,2019-11-09,240.0,DISCOUNT50POWER,operations,Not_Specified,0 days,True
6rlkgk8f,Corporate Events,Closed Won,2019-12-24,2019-12-24,576.0,2SEMESTERS20SALE,quality of delivery,Not_Specified,0 days,True
b1kzc0yc,Educational Seminars,Negotiation,2020-03-27,2020-03-27,0.0,Not_Specified,operations,Not_Specified,0 days,False
hieouti2,Corporate Events,Closed Won,2020-08-27,2020-08-27,360.0,SAVE25LESS,financial control,Not_Specified,0 days,True
ku2wpww5,Corporate Events,Closed Won,2020-08-27,2020-08-27,120.0,GIVEAWAYFREE,Not_Specified,Not_Specified,0 days,True
aya8feyy,Corporate Events,Closed Won,2019-10-06,2019-10-06,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified,0 days,True
mxmp5qve,Corporate Events,Closed Won,2019-11-10,2019-11-10,200.0,GIVEAWAYFREE,financial control,Not_Specified,0 days,True
3lvs0jam,Educational Seminars,Closed Won,2019-11-11,2019-11-11,240.0,SAVEMONTH50G,operations,Not_Specified,0 days,True
hosjkws9,Corporate Events,Closed Won,2019-11-12,2019-11-17,960.0,ANNUAL60DEAL,financial control,Not_Specified,5 days,True
lwrwwa9u,Corporate Events,Closed Lost,2019-11-25,2019-11-25,360.0,MONTHSAVE25DEAL,financial control,no response,0 days,True
o9bxqsl9,Corporate Events,Closed Won,2019-12-10,2019-12-11,1344.0,YEARLY30PROMO,quality of delivery,Not_Specified,1 days,True
onvpmoqf,Corporate Events,Checkbox,2019-12-17,2019-12-18,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified,1 days,True
c70k2x40,Sports Events,Closed Lost,2019-12-11,2019-12-15,1344.0,ANNUAL30BONUS,operations,lost to competitor,4 days,True
ad8gs6e7,Corporate Events,Closed Lost,2019-12-24,2019-12-24,0.0,Not_Specified,quality of delivery,not target,0 days,False
fnen7ktt,Sports Events,Closed Won,2020-02-25,2020-02-25,768.0,HALFYEAR20G,financial control,Not_Specified,0 days,True
0wg72hot,Corporate Events,Demo 1,2020-04-26,2020-01-26,Not_Specified,CUTBACK75SPECIAL,Not_Specified,Not_Specified,-91 days,True
jywm2amz,Corporate Events,Closed Won,2020-04-26,2020-04-26,1344.0,YEARLY30PROMO,financial control,Not_Specified,0 days,True
k1m8r49f,Corporate Events,Closed Won,2019-11-13,2019-11-13,576.0,2SEMESTERS20SALE,quality of delivery,Not_Specified,0 days,True
n1qmuffl,Corporate Events,Closed Won,2019-11-25,2019-12-07,1344.0,YEARLY30PROMO,operations,Not_Specified,12 days,True
xgndpti5,Corporate Events,Closed Won,2019-12-18,2019-12-18,240.0,MONTH50REBATE,Not_Specified,Not_Specified,0 days,True
pbqtixcb,Educational Seminars,Closed Lost,2019-02-07,2019-12-08,0.0,Not_Specified,financial control,no product fit,304 days,False
77nbll60,Not_Specified,Demo 1,2019-12-10,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified,47 days,False
